date,close,open,high,low,daily_pct_change,SMA20,SMA50,SMA100,SMA200,trend,signal,position,balance_roll
2011-08-02,211.7,220.32,222.43,211.3,-4.35,215.71189999999996,202.4232599999999,193.32043000000002,184.52176499999993,bullish,0.0,0.0,48779.2
2011-08-03,209.96,212.97,214.83,205.54,-0.82,215.50039999999998,202.69805999999988,193.73933,184.75376499999996,bullish,0.0,0.0,48779.2
2011-08-04,201.48,206.73,208.0,201.45,-4.04,214.73739999999998,202.86225999999988,194.08683000000002,184.96781499999997,bullish,0.0,0.0,48779.2
2011-08-05,202.7,204.67,207.32,194.84,0.61,213.95839999999998,203.07105999999987,194.46303,185.18796499999996,bullish,0.0,0.0,48779.2
2011-08-08,193.7,196.4,200.39,190.05,-4.44,213.01589999999996,203.0450599999999,194.75303,185.33161499999994,bullish,0.0,0.0,48779.2
2011-08-09,205.09,196.7,205.09,190.46,5.88,212.7089,203.26425999999992,195.19422999999998,185.51141499999994,bullish,0.0,0.0,48779.2
2011-08-10,194.13,200.76,202.4,193.6,-5.34,211.7404,203.2130599999999,195.51733000000002,185.63706499999992,bullish,0.0,0.0,48779.2
2011-08-11,198.36,197.00900000000001,200.85,191.36,2.18,211.13939999999997,203.3323599999999,195.85568,185.77911499999993,bullish,0.0,0.0,48779.2
2011-08-12,202.3,200.28,204.56,197.21,1.99,210.6109,203.50535999999988,196.25268,185.95306499999995,bullish,0.0,0.0,48779.2
2011-08-15,202.95,202.06,205.28,198.32,0.32,210.18189999999998,203.7979599999999,196.62898,186.13361499999996,bullish,0.0,0.0,48779.2
2011-08-16,197.68,201.14,201.39,194.75,-2.6,209.16289999999998,204.0377599999999,196.89478000000003,186.29586499999994,bullish,0.0,0.0,48779.2
2011-08-17,195.93,198.53,199.6,193.74,-0.89,208.18189999999998,204.20535999999993,197.14428000000004,186.46261499999994,bullish,0.0,0.0,48779.2
2011-08-18,182.52,191.21,191.34,179.72,-6.84,206.6474,204.09475999999995,197.27598000000006,186.55216499999992,bullish,0.0,0.0,48779.2
2011-08-19,178.93,180.29,190.0,177.55,-1.97,204.76790000000003,203.87975999999995,197.31908000000007,186.60446499999992,bullish,0.0,0.0,48779.2
2011-08-22,177.54,182.83,184.2,177.1,-0.78,202.97040000000007,203.69995999999995,197.3002800000001,186.6475149999999,bearish,-1.0,0.0,48779.2
2011-08-23,193.55,178.92,194.84,178.52,9.02,201.93890000000007,203.84515999999994,197.43448000000006,186.76141499999994,bearish,0.0,-1789.1999999999998,50568.4
2011-08-24,193.73,193.89,196.31,190.17,0.09,200.49950000000007,203.92055999999994,197.57048000000006,186.87011499999997,bearish,0.0,0.0,50568.4
2011-08-25,192.03,194.41,196.99,191.07,-0.88,198.90600000000006,204.04155999999995,197.66138000000007,186.97891499999997,bearish,0.0,0.0,50568.4
2011-08-26,199.27,191.24,199.72,189.6,3.77,197.74350000000007,204.35395999999997,197.80118000000004,187.10861499999996,bearish,0.0,0.0,50568.4
2011-08-29,206.53,202.82,206.67,202.55,3.64,197.00400000000008,204.75715999999997,198.03888000000006,187.28941499999993,bearish,0.0,0.0,50568.4
2011-08-30,210.92,205.78,212.49,204.3214,2.13,196.96500000000006,205.22115999999997,198.29898000000006,187.5156149999999,bearish,0.0,0.0,50568.4
2011-08-31,215.23,212.27,216.17,211.35,2.04,197.22850000000003,205.64115999999999,198.60418000000004,187.79726499999992,bearish,0.0,0.0,50568.4
2011-09-01,212.54,215.28,217.64,211.62,-1.25,197.78150000000002,206.05936000000003,198.88918000000004,188.07106499999995,bearish,0.0,0.0,50568.4
2011-09-02,210.0,208.94,210.69,207.0,-1.2,198.14650000000006,206.37616000000003,199.18438000000006,188.32931499999995,bearish,0.0,0.0,50568.4
2011-09-06,216.18,204.77,216.6,204.47,2.94,199.27050000000008,206.84876000000003,199.52328000000006,188.58936499999996,bearish,0.0,0.0,50568.4
2011-09-07,219.9,218.8,220.19,214.22,1.72,200.01100000000005,207.22176000000002,199.90408000000008,188.86476499999998,bearish,0.0,0.0,50568.4
2011-09-08,217.26,218.3,220.64,216.34,-1.2,201.16750000000008,207.51996000000003,200.27658000000008,189.09911499999998,bearish,0.0,0.0,50568.4
2011-09-09,211.39,215.05,216.96,209.75,-2.7,201.81900000000007,207.66416,200.60708000000005,189.315065,bearish,0.0,0.0,50568.4
2011-09-12,216.56,208.75,216.66,208.65,2.45,202.53200000000007,207.90556,200.98448000000008,189.51161499999998,bearish,0.0,0.0,50568.4
2011-09-13,219.53,217.79,219.95,215.01,1.37,203.36100000000005,208.10636000000002,201.34108000000006,189.723265,bearish,0.0,0.0,50568.4
2011-09-14,222.57,220.22,224.99,216.72400000000002,1.38,204.60550000000006,208.29396,201.70788000000007,189.93866500000001,bearish,0.0,0.0,50568.4
2011-09-15,226.78,223.99,227.2,221.25,1.89,206.14800000000005,208.54576,202.12148000000008,190.195565,bearish,0.0,0.0,50568.4
2011-09-16,239.3,227.57,240.44,226.74,5.52,208.98700000000002,208.99696,202.69148000000007,190.509315,bearish,0.0,0.0,50568.4
2011-09-19,241.69,237.11,244.0,232.8801,1.0,212.125,209.46516,203.14208000000005,190.835115,bullish,1.0,0.0,50568.4
2011-09-20,233.25,240.8,241.05,231.03,-3.49,214.9105,209.87916,203.52388000000008,191.122965,bullish,0.0,2408.0,48160.4
2011-09-21,231.87,234.51,240.52,231.81,-0.59,216.82649999999998,210.29196000000005,203.88448000000005,191.392065,bullish,0.0,0.0,48160.4
2011-09-22,223.23,224.72,228.79,219.0,-3.73,218.30149999999998,210.48656000000003,204.10488000000004,191.62436500000004,bullish,0.0,0.0,48160.4
2011-09-23,223.61,220.51,224.49,219.06099999999998,0.17,219.88049999999998,210.75116000000006,204.35648000000003,191.86096500000002,bullish,0.0,0.0,48160.4
2011-09-26,229.85,227.48,230.24,221.4,2.79,221.40949999999998,211.09076000000005,204.65528000000003,192.13596500000003,bullish,0.0,0.0,48160.4
2011-09-27,224.21,234.22,234.75,222.4,-2.45,222.2935,211.34436000000002,204.92628000000002,192.378915,bullish,0.0,0.0,48160.4
2011-09-28,229.71,226.35,235.81,225.6,2.45,223.233,211.57736,205.24738000000002,192.656215,bullish,0.0,0.0,48160.4
2011-09-29,222.44,234.17,234.3,216.29,-3.16,223.5935,211.71516000000003,205.46378,192.898715,bullish,0.0,0.0,48160.4
2011-09-30,216.23,218.19,223.0,215.21,-2.79,223.77799999999996,211.77556000000004,205.58668,193.10201500000002,bullish,0.0,0.0,48160.4
2011-10-03,211.98,217.01,221.6,211.39,-1.97,223.87699999999995,211.68476,205.66268,193.27171500000003,bullish,0.0,0.0,48160.4
2011-10-04,212.5,209.62,215.0,200.43,0.25,223.69299999999993,211.66496000000004,205.72698,193.44631500000003,bullish,0.0,0.0,48160.4
2011-10-05,219.498,212.53,220.17,208.481,3.29,223.67289999999994,211.77132,205.89636,193.62735500000002,bullish,0.0,0.0,48160.4
2011-10-06,221.51,220.28,223.62,217.55,0.92,223.88539999999995,211.75116000000003,206.18635999999998,193.81115500000004,bullish,0.0,0.0,48160.4
2011-10-07,224.74,222.48,227.9,218.41,1.46,224.5528999999999,211.76796000000002,206.48566,194.01105500000003,bullish,0.0,0.0,48160.4
2011-10-10,231.32,226.23,232.8,224.1,2.93,225.29089999999988,211.94396,206.82796,194.25470500000003,bullish,0.0,0.0,48160.4
2011-10-11,235.48,230.6,236.75,229.0,1.8,226.08839999999987,212.22716,207.19471,194.52140500000004,bullish,0.0,0.0,48160.4
2011-10-12,236.81,236.64,241.84,234.33,0.56,226.8003999999999,212.72935999999999,207.57630999999998,194.80000500000006,bullish,0.0,0.0,48160.4
2011-10-13,236.15,237.0,239.68,235.23,-0.28,227.2688999999999,213.25315999999998,207.97561,195.06390500000006,bullish,0.0,0.0,48160.4
2011-10-14,246.71,240.87,246.71,240.18,4.47,227.63939999999988,214.15775999999997,208.51000999999997,195.38370500000005,bullish,0.0,0.0,48160.4
2011-10-17,242.33,244.29,246.71,240.67,-1.78,227.6713999999999,214.95035999999996,209.01071,195.69535500000006,bullish,0.0,0.0,48160.4
2011-10-18,243.88,242.31,244.61,236.62400000000002,0.64,228.20289999999991,215.95395999999994,209.49951000000001,195.99365500000005,bullish,0.0,0.0,48160.4
2011-10-19,231.53,240.67,243.33,229.25,-5.06,228.1858999999999,216.48275999999996,209.87350999999998,196.226255,bullish,0.0,0.0,48160.4
2011-10-20,233.61,232.13,234.739,229.8,0.9,228.7048999999999,217.27235999999996,210.24271000000002,196.45720500000004,bullish,0.0,0.0,48160.4
2011-10-21,234.78,236.91,236.9999,230.6,0.5,229.2633999999999,218.00075999999999,210.66656,196.70180500000004,bullish,0.0,0.0,48160.4
2011-10-24,237.61,236.02,240.47,234.0,1.21,229.65139999999988,218.70696,211.10616,196.96240500000005,bullish,0.0,0.0,48160.4
2011-10-25,227.15,238.59,239.01,225.89,-4.4,229.79839999999984,219.19096,211.49446,197.17475500000003,bullish,0.0,0.0,48160.4
2011-10-26,198.4,203.69,207.58,196.51,-12.66,228.23289999999983,219.20535999999996,211.62156000000002,197.24505500000006,bullish,0.0,0.0,48160.4
2011-10-27,206.78,204.26,208.6,201.1,4.22,227.44989999999984,219.42235999999997,211.81386000000003,197.35855500000005,bullish,0.0,0.0,48160.4
2011-10-28,217.32,206.53,218.4,205.75,5.1,227.50439999999986,220.11835999999997,212.10656000000003,197.51750500000006,bullish,0.0,0.0,48160.4
2011-10-31,213.51,215.79,218.89,213.04,-1.75,227.58089999999987,220.80995999999996,212.34486,197.64130500000007,bullish,0.0,0.0,48160.4
2011-11-01,212.105,208.11,216.21,207.43,-0.66,227.56114999999986,221.50125999999992,212.60061000000002,197.74558000000007,bullish,0.0,0.0,48160.4
2011-11-02,215.62,215.55,216.79,212.72,1.66,227.36724999999987,221.94265999999996,212.89391,197.8893300000001,bullish,0.0,0.0,48160.4
2011-11-03,218.29,216.305,218.5,213.02,1.24,227.20624999999987,222.43385999999998,213.17721,198.07098000000008,bullish,0.0,0.0,48160.4
2011-11-04,216.48,217.65,218.23,214.3308,-0.83,226.79324999999986,222.92285999999996,213.48221,198.2662800000001,bullish,0.0,0.0,48160.4
2011-11-07,217.0,216.84,220.2,214.0,0.24,226.07724999999988,223.27745999999996,213.81571,198.46703000000014,bullish,0.0,0.0,48160.4
2011-11-08,217.99,219.2,219.35,215.21,0.46,225.20274999999987,223.50665999999993,214.13191000000003,198.67348000000013,bullish,0.0,0.0,48160.4
2011-11-09,211.22,214.95,215.7,210.6,-3.11,223.92324999999988,223.51265999999993,214.36691000000002,198.85263000000015,bullish,0.0,0.0,48160.4
2011-11-10,210.79,213.5,214.0592,208.1,-0.2,222.65524999999988,223.42385999999996,214.53251000000003,198.98433000000014,bearish,-1.0,0.0,48160.4
2011-11-11,217.39,212.52,217.88,210.31,3.13,221.1892499999999,223.5208599999999,214.79011000000003,199.21558000000016,bearish,0.0,-2125.2000000000003,50285.6
2011-11-14,218.93,215.65,222.35,214.25,0.71,220.01924999999991,223.69945999999993,215.03781000000004,199.46203000000017,bearish,0.0,0.0,50285.6
2011-11-15,217.83,218.0,220.3275,214.26,-0.5,218.7167499999999,223.73245999999992,215.29061000000004,199.69063000000017,bearish,0.0,0.0,50285.6
2011-11-16,211.99,216.27,216.97,211.23,-2.68,217.7397499999999,223.57425999999992,215.39801000000006,199.88293000000016,bearish,0.0,0.0,50285.6
2011-11-17,204.52,212.51,212.9,202.1,-3.52,216.28524999999996,223.31945999999994,215.4197100000001,200.03698000000014,bearish,0.0,0.0,50285.6
2011-11-18,197.14,205.33,205.34,197.11,-3.61,214.40324999999999,223.03445999999994,215.3493100000001,200.14303000000015,bearish,0.0,0.0,50285.6
2011-11-21,189.25,193.29,193.36,185.05,-4.0,211.98525,222.48825999999994,215.19691000000006,200.20713000000015,bearish,0.0,0.0,50285.6
2011-11-22,192.34,186.95,194.04,183.58,1.63,210.24475,221.94445999999994,215.02541000000005,200.25353000000013,bearish,0.0,0.0,50285.6
2011-11-23,188.99,193.06,194.6,187.89,-1.74,209.77425000000002,221.27285999999992,214.7834100000001,200.2719800000001,bearish,0.0,0.0,50285.6
2011-11-25,182.399,190.41,190.83,181.51,-3.49,208.55520000000007,220.3852399999999,214.4655000000001,200.25292500000012,bearish,0.0,0.0,50285.6
2011-11-28,194.15,191.65,194.6197,190.54,6.44,207.39670000000007,219.4822399999999,214.2396000000001,200.2774250000001,bearish,0.0,0.0,50285.6
2011-11-29,188.39,194.78,195.5,187.3,-2.97,206.14070000000007,218.4162399999999,213.9407000000001,200.26727500000013,bearish,0.0,0.0,50285.6
2011-11-30,192.29,194.76,195.3,188.75,2.07,205.14995000000008,217.5970399999999,213.73810000000012,200.28357500000013,bearish,0.0,0.0,50285.6
2011-12-01,197.13,191.85,198.075,191.59,2.52,204.22545000000008,216.90223999999986,213.59710000000013,200.3361250000001,bearish,0.0,0.0,50285.6
2011-12-02,196.03,197.07,199.66,195.18,-0.56,203.11245000000008,216.3582399999999,213.42240000000012,200.3774750000001,bearish,0.0,0.0,50285.6
2011-12-05,196.24,198.86,199.0,193.6677,0.11,202.10045000000008,215.81083999999987,213.28100000000012,200.4261750000001,bearish,0.0,0.0,50285.6
2011-12-06,191.99,195.98,198.32,190.11,-2.17,200.8499500000001,215.05363999999986,213.07220000000015,200.4840250000001,bearish,0.0,0.0,50285.6
2011-12-07,195.32,191.03,196.71,189.12,1.73,199.71645000000007,214.4758399999999,212.91010000000017,200.57722500000008,bearish,0.0,0.0,50285.6
2011-12-08,190.48,193.57,195.89,190.08,-2.48,198.67945000000006,213.69123999999988,212.63430000000014,200.64087500000008,bearish,0.0,0.0,50285.6
2011-12-09,193.03,191.21,193.95,188.4,1.34,197.79145000000008,213.10303999999988,212.40910000000014,200.7198250000001,bearish,0.0,0.0,50285.6
2011-12-12,189.52,190.03,191.15,187.63,-1.82,196.3979500000001,212.5688399999999,212.17220000000015,200.80097500000008,bearish,0.0,0.0,50285.6
2011-12-13,180.51,188.56,189.68,178.5,-4.75,194.4769500000001,211.93943999999993,211.81210000000013,200.85632500000008,bearish,0.0,0.0,50285.6
2011-12-14,180.21,179.0,180.75,170.25,-0.17,192.5959500000001,211.2936399999999,211.4793000000001,200.8972750000001,bearish,0.0,0.0,50285.6
2011-12-15,181.26,182.05,184.799,179.53,0.58,191.0594500000001,210.52887999999993,211.1501000000001,200.9396250000001,bearish,0.0,0.0,50285.6
2011-12-16,181.26,182.42,184.41,180.31,0.0,189.89645000000013,209.72387999999992,210.73752000000007,200.9875750000001,bearish,0.0,0.0,50285.6
2011-12-19,179.33,182.0,183.17,179.0,-1.06,189.00595000000013,208.81567999999993,210.2918200000001,201.03882500000012,bearish,0.0,0.0,50285.6
2011-12-20,182.52,182.69,183.17,180.54,1.78,188.66945000000013,207.83967999999993,209.89182000000008,201.11697500000008,bearish,0.0,0.0,50285.6
2011-12-21,174.35,181.92,183.5,172.49,-4.48,187.7699500000001,206.61707999999996,209.42212000000006,201.14347500000008,bearish,0.0,0.0,50285.6
2011-12-22,179.03,175.09,179.67,174.21,2.68,187.27195000000012,205.46147999999997,209.09542000000005,201.20792500000007,bearish,0.0,0.0,50285.6
2011-12-23,177.28,179.22,179.68,175.6,-0.98,187.01600000000013,204.28408,208.76862000000006,201.25397500000005,bearish,0.0,0.0,50285.6
2011-12-27,176.27,177.73,178.5947,176.16,-0.57,186.12200000000013,202.87528000000003,208.51652000000004,201.30167500000005,bearish,0.0,0.0,50285.6
2011-12-28,173.89,176.39,176.65,172.28,-1.35,185.3970000000001,201.50648,208.22842000000003,201.34572500000002,bearish,0.0,0.0,50285.6
2011-12-29,173.86,169.62,174.55,166.97,-0.02,184.47550000000012,200.10608000000005,208.03002000000004,201.39152500000003,bearish,0.0,0.0,50285.6
2011-12-30,173.1,173.36,175.17,172.49,-0.44,183.27400000000011,198.93748000000002,207.71012000000002,201.452175,bearish,0.0,0.0,50285.6
2012-01-03,179.03,175.89,179.475,175.55,3.43,182.42400000000012,197.84588000000002,207.55912,201.538225,bearish,0.0,0.0,50285.6
2012-01-04,177.51,179.21,180.5,176.065,-0.85,181.48750000000013,196.70048000000003,207.35062,201.60315000000003,bearish,0.0,0.0,50285.6
2012-01-05,177.61,175.94,178.25,174.05,0.06,180.76850000000013,195.50048000000004,207.10371999999998,201.67820000000003,bearish,0.0,0.0,50285.6
2012-01-06,182.61,178.07,184.65,177.5,2.82,180.13300000000012,194.60968000000005,206.90032,201.76465000000005,bearish,0.0,0.0,50285.6
2012-01-09,178.56,182.76,184.37,177.0,-2.22,179.53700000000012,194.21288000000004,206.70912,201.80195000000003,bearish,0.0,0.0,50285.6
2012-01-10,179.34,181.1,182.4,177.1,0.44,178.85250000000013,193.66408000000004,206.54322,201.84375,bearish,0.0,0.0,50285.6
2012-01-11,178.9,179.64,180.77,178.19,-0.25,178.32150000000013,192.89568000000003,206.50702,201.8915,bearish,0.0,0.0,50285.6
2012-01-12,175.93,179.42,179.49,175.75,-1.66,178.09250000000011,192.14408000000003,206.47702,201.89805,bearish,0.0,0.0,50285.6
2012-01-13,178.42,175.81,178.8,173.5,1.42,178.0030000000001,191.47038000000003,206.48582,201.89305000000002,bearish,0.0,0.0,50285.6
2012-01-17,181.66,180.15,183.3,178.51,1.82,178.02300000000008,190.79118000000003,206.36692,201.90070000000003,bearish,0.0,0.0,50285.6
2012-01-18,189.44,181.94,190.25,181.12,4.28,178.4320000000001,190.21418000000003,206.32402,201.94725000000005,bearish,0.0,0.0,50285.6
2012-01-19,194.45,190.88,195.94,190.36,2.64,179.1880000000001,189.77358000000004,206.34822,202.00480000000005,bearish,0.0,0.0,50285.6
2012-01-20,190.93,190.71,192.9,189.04,-1.81,179.6085000000001,189.25218000000004,206.26482,202.03300000000002,bearish,0.0,0.0,50285.6
2012-01-23,186.09,190.79,191.73,185.23,-2.53,180.1955000000001,188.61418000000006,206.06042000000002,202.04965,bearish,0.0,0.0,50285.6
2012-01-24,187.0,185.0,188.41,183.82,0.49,180.5940000000001,188.12978000000007,205.82122000000004,202.06009999999998,bearish,0.0,0.0,50285.6
2012-01-25,187.8,186.99,188.17,184.61,0.43,181.1200000000001,187.66998000000004,205.54692000000003,202.07555,bearish,0.0,0.0,50285.6
2012-01-26,193.31599999999997,189.3,194.85,188.73,2.94,181.97230000000008,187.18850000000006,205.35468,202.12193,bearish,0.0,0.0,50285.6
2012-01-27,195.37,193.09,196.5,192.33,1.06,183.0463000000001,186.71730000000008,205.20838,202.19637999999998,bearish,0.0,0.0,50285.6
2012-01-30,192.15,193.68,195.0,190.13,-1.65,183.9608000000001,186.20370000000005,204.96808000000001,202.24568,bearish,0.0,0.0,50285.6
2012-01-31,194.44,194.0,195.63,189.7,1.19,185.0278000000001,185.85270000000008,204.71347999999998,202.30878,bearish,0.0,0.0,50285.6
2012-02-01,179.46,173.81,179.95,172.0,-7.7,185.04930000000007,185.35150000000004,204.33548,202.30603,bearish,0.0,0.0,50285.6
2012-02-02,181.72,179.65,181.9362,176.8,1.26,185.2598000000001,185.04310000000004,204.03878,202.32293,bullish,1.0,0.0,50285.6
2012-02-03,187.68,182.83,187.9,181.89,3.28,185.76330000000007,185.01170000000005,203.74998,202.36723,bullish,0.0,1828.3000000000002,48457.3
2012-02-06,183.14,186.28,186.56,182.9201,-2.42,185.78980000000007,184.82770000000005,203.38608,202.36358,bullish,0.0,0.0,48457.3
2012-02-07,184.19,182.65,184.94,182.06,0.57,186.07130000000006,184.73170000000005,203.00227999999998,202.35508000000002,bullish,0.0,0.0,48457.3
2012-02-08,185.48,184.95,186.49,182.91,0.7,186.37830000000005,184.79332000000005,202.58928,202.35538000000005,bullish,0.0,0.0,48457.3
2012-02-09,184.98,184.5,185.69,181.76,-0.27,186.68230000000005,184.60992000000005,202.04608,202.36878000000004,bullish,0.0,0.0,48457.3
2012-02-10,185.54,183.42,187.63,182.52,0.3,187.16280000000006,184.55292000000009,201.48458000000002,202.31333000000006,bullish,0.0,0.0,48457.3
2012-02-13,191.59,187.17,192.4993,185.68,3.26,187.82130000000006,184.53892000000008,201.06798000000003,202.29593000000006,bullish,0.0,0.0,48457.3
2012-02-14,191.3,191.08,193.57,186.1,-0.15,188.3033000000001,184.42232000000007,200.66228000000004,202.27338000000006,bullish,0.0,0.0,48457.3
2012-02-15,184.47,191.29,191.54,183.26,-3.57,188.05480000000006,184.19112000000004,200.27468000000005,202.18978000000007,bullish,0.0,0.0,48457.3
2012-02-16,179.93,177.79,181.68,175.14,-2.46,187.32880000000006,183.86492000000007,199.83788000000004,202.0971800000001,bullish,0.0,0.0,48457.3
2012-02-17,182.5,180.09,183.41,179.36,1.43,186.90730000000008,183.67512000000005,199.36438000000007,202.00983000000008,bullish,0.0,0.0,48457.3
2012-02-21,182.26,182.65,184.75,180.5768,-0.13,186.7158000000001,183.41392000000008,198.94488000000004,201.93558000000007,bullish,0.0,0.0,48457.3
2012-02-22,180.58,181.95,182.99,180.29,-0.92,186.3948000000001,183.21592000000007,198.45358000000007,201.8504800000001,bullish,0.0,0.0,48457.3
2012-02-23,178.89,179.64,180.75,176.96,-0.94,185.94930000000005,182.93312000000006,198.01808000000008,201.74093000000008,bullish,0.0,0.0,48457.3
2012-02-24,179.13,179.7,180.74,178.37,0.13,185.24000000000007,182.72532000000004,197.6470800000001,201.61688000000007,bullish,0.0,0.0,48457.3
2012-02-27,178.53,177.54,179.19,176.5,-0.33,184.39800000000008,182.68572000000003,197.31258000000008,201.48763000000005,bullish,0.0,0.0,48457.3
2012-02-28,183.8,178.9,184.29,177.95,2.95,183.9805000000001,182.75752000000003,197.02558000000008,201.37628000000007,bullish,0.0,0.0,48457.3
2012-02-29,179.69,183.89,184.0,179.01,-2.24,183.2430000000001,182.72612000000004,196.62750000000008,201.2619300000001,bullish,0.0,0.0,48457.3
2012-03-01,180.04,179.89,180.49,176.58,0.19,183.2720000000001,182.70172000000005,196.2128000000001,201.19958000000008,bullish,0.0,0.0,48457.3
2012-03-02,179.3,179.48,181.84,178.918,-0.41,183.15100000000012,182.70112000000006,195.75840000000008,201.1220300000001,bullish,0.0,0.0,48457.3
2012-03-05,180.26,179.0,181.82,178.18,0.54,182.78000000000014,182.65592000000004,195.24780000000007,201.03788000000014,bullish,0.0,0.0,48457.3
2012-03-06,181.09,178.68,183.5,178.04,0.46,182.67750000000015,182.79072000000005,194.70390000000006,200.94930500000012,bearish,-1.0,0.0,48457.3
2012-03-07,183.77,182.65,185.5,182.4,1.48,182.65650000000014,182.88552000000004,194.17350000000005,200.8749050000001,bearish,0.0,-1826.5,50283.8
2012-03-08,187.64,184.17,188.38,183.8,2.11,182.76450000000014,183.09272,193.68840000000003,200.8320050000001,bearish,0.0,0.0,50283.8
2012-03-09,184.32,186.79,187.2,183.44,-1.77,182.73150000000015,183.25372,193.06450000000004,200.7872550000001,bearish,0.0,0.0,50283.8
2012-03-12,183.39,184.13,185.4,182.2,-0.5,182.62400000000014,183.44371999999998,192.47510000000003,200.7429050000001,bearish,0.0,0.0,50283.8
2012-03-13,184.59,183.92,184.87,180.77,0.65,182.27400000000014,183.65831999999997,191.8822,200.69085500000008,bearish,0.0,0.0,50283.8
2012-03-14,182.26,183.65,184.3199,181.14,-1.26,181.82200000000012,183.84151999999997,191.3895,200.63150500000012,bearish,0.0,0.0,50283.8
2012-03-15,184.43,182.02,184.43,180.3,1.19,181.8200000000001,183.94951999999998,190.89770000000001,200.5702050000001,bearish,0.0,0.0,50283.8
2012-03-16,185.05,183.28,185.68,182.35,0.34,182.07600000000014,184.10031999999995,190.40040000000002,200.53348000000014,bearish,0.0,0.0,50283.8
2012-03-19,185.52,183.45,186.68,183.0,0.25,182.22700000000015,184.25851999999995,189.8795,200.4928300000001,bearish,0.0,0.0,50283.8
2012-03-20,192.33,184.88,194.41,182.88,3.67,182.73050000000012,184.45291999999995,189.53130000000002,200.5128800000001,bearish,0.0,0.0,50283.8
2012-03-21,191.73,192.5,194.28,191.26,-0.31,183.28800000000012,184.71631999999994,189.4646,200.54308000000012,bearish,0.0,0.0,50283.8
2012-03-22,192.4,190.54,194.06,190.26,0.35,183.96350000000012,184.97751999999994,189.32080000000002,200.5673300000001,bearish,0.0,0.0,50283.8
2012-03-23,195.04,192.01,196.2,191.8,1.37,184.75900000000013,185.30031999999994,189.09800000000004,200.6022800000001,bearish,0.0,0.0,50283.8
2012-03-26,202.87,196.48,202.97,195.5,4.01,185.9760000000001,185.83911999999998,188.99160000000003,200.6682300000001,bullish,1.0,0.0,50283.8
2012-03-27,205.44,203.59,209.85,202.88,1.27,187.0580000000001,186.37951999999999,188.92495000000002,200.76278000000013,bullish,0.0,2035.9,48247.9
2012-03-28,201.16,206.14,207.0,200.31,-2.08,188.1315000000001,186.76951999999997,188.78035000000003,200.83713000000014,bullish,0.0,0.0,48247.9
2012-03-29,204.61,201.28,205.31,200.63,1.72,189.3600000000001,187.07291999999998,188.64355000000003,200.91038000000015,bullish,0.0,0.0,48247.9
2012-03-30,202.51,205.02,206.85,201.87,-1.03,190.52050000000008,187.23411999999996,188.50385000000003,200.99303000000015,bullish,0.0,0.0,48247.9
2012-04-02,198.05,198.02,199.9,197.0,-2.2,191.41000000000008,187.37651999999994,188.31435000000002,201.06503000000015,bullish,0.0,0.0,48247.9
2012-04-03,199.66,198.24,202.39,197.5,0.81,192.33850000000007,187.64791999999994,188.13105,201.13148000000015,bullish,0.0,0.0,48247.9
2012-04-04,193.99,196.95,197.68,192.36,-2.84,192.84950000000006,187.78771999999992,187.95875,201.16283000000013,bullish,0.0,0.0,48247.9
2012-04-05,194.39,193.55,196.03,193.55,0.21,193.18700000000007,187.91951999999995,187.79475,201.16363000000013,bullish,0.0,0.0,48247.9
2012-04-09,191.87,192.02,194.2,190.5,-1.3,193.56450000000004,187.89059999999995,187.53955,201.16483000000014,bullish,0.0,0.0,48247.9
2012-04-10,186.98,192.75,193.52,186.57,-2.55,193.74400000000006,187.72279999999992,187.22005,201.12893000000014,bullish,0.0,0.0,48247.9
2012-04-11,187.97,189.63,191.97,186.79,0.53,193.91300000000004,187.6391999999999,186.92144999999996,201.10603000000015,bullish,0.0,0.0,48247.9
2012-04-12,190.69,188.06,192.26,185.61,1.45,194.33450000000002,187.56419999999991,186.70844999999994,201.05323000000016,bullish,0.0,0.0,48247.9
2012-04-13,188.46,189.9,189.94,186.26,-1.17,194.53600000000003,187.74419999999992,186.54784999999993,200.98378000000014,bullish,0.0,0.0,48247.9
2012-04-16,185.5,189.01,189.47,183.65,-1.57,194.55850000000004,187.81979999999993,186.43144999999993,200.89038000000016,bullish,0.0,0.0,48247.9
2012-04-17,188.39,187.21,190.04,186.87,1.56,194.70200000000003,187.83399999999992,186.42284999999993,200.80988000000016,bullish,0.0,0.0,48247.9
2012-04-18,191.07,188.82,193.45,188.74,1.42,194.63900000000004,187.99259999999992,186.41014999999993,200.71778000000018,bullish,0.0,0.0,48247.9
2012-04-19,191.1,192.93,194.55,189.75,0.02,194.60750000000002,188.1307999999999,186.4312499999999,200.60733000000016,bullish,0.0,0.0,48247.9
2012-04-20,189.98,192.34,193.48,189.8,-0.59,194.48650000000004,188.2207999999999,186.50705999999988,200.48628000000016,bullish,0.0,0.0,48247.9
2012-04-23,188.24,188.99,188.99,185.51,-0.92,194.1465,188.28599999999992,186.44795999999988,200.34378000000015,bullish,0.0,0.0,48247.9
2012-04-24,190.33,188.68,190.7,186.51,1.11,193.51950000000002,188.38179999999988,186.4673599999999,200.20403000000016,bullish,0.0,0.0,48247.9
2012-04-25,194.42,191.67,194.8,191.6,2.15,192.9685,188.4383999999999,186.48865999999987,200.11338000000015,bullish,0.0,0.0,48247.9
